player,status,era,inning,num_ball,num_batter,num_hit,num_homerun,num_strikeout,num_bb,num_hit_by_pitch,num_balk,runs_allowed,earned_runs,team_ja,team_en,gameKind,date
山﨑 伊織,,3.07,8,106,31,6,0,4,1,0,0,2,2,読売ジャイアンツ,giants,交流戦,2023-06-15
大勢,,2.74,0.0,3,2,0,0,0,0,1,0,0,0,読売ジャイアンツ,giants,交流戦,2023-06-15
中川 皓太,H,2.79,1,10,2,0,0,1,0,0,0,0,0,読売ジャイアンツ,giants,交流戦,2023-06-15
高梨 雄平,H,4.43,0.1,8,2,0,0,0,1,0,0,0,0,読売ジャイアンツ,giants,交流戦,2023-06-15
菊地 大稀,勝,3.38,0.2,13,3,1,0,0,0,0,0,0,0,読売ジャイアンツ,giants,交流戦,2023-06-15
與座 海人,,5.06,6.2,99,25,3,1,2,2,0,0,2,2,埼玉西武ライオンズ,lions,交流戦,2023-06-15
森脇 亮介,H,1.96,0.1,2,1,0,0,0,0,0,0,0,0,埼玉西武ライオンズ,lions,交流戦,2023-06-15
佐藤 隼輔,H,1.57,1,16,4,1,0,2,0,0,0,0,0,埼玉西武ライオンズ,lions,交流戦,2023-06-15
増田 達至,H,5.79,1,14,4,0,0,1,1,0,0,0,0,埼玉西武ライオンズ,lions,交流戦,2023-06-15
平井 克典,敗,1.59,0.1,7,4,2,0,0,1,0,0,1,1,埼玉西武ライオンズ,lions,交流戦,2023-06-15
サイスニード,,3.08,5.0,95,25,8,0,3,2,0,0,7,7,東京ヤクルトスワローズ,swallows,交流戦,2023-06-15
木澤 尚文,,3.27,1,22,6,1,0,2,1,1,0,0,0,東京ヤクルトスワローズ,swallows,交流戦,2023-06-15
今野 龍太,,2.19,1,13,3,0,0,0,0,1,0,0,0,東京ヤクルトスワローズ,swallows,交流戦,2023-06-15
石山 泰稚,,4.67,1,7,3,0,0,1,0,0,0,0,0,東京ヤクルトスワローズ,swallows,交流戦,2023-06-15
田口 麗斗,H,1.59,1,15,5,2,0,0,0,0,0,0,0,東京ヤクルトスワローズ,swallows,交流戦,2023-06-15
清水 昇,敗,2.42,1,27,7,3,0,1,1,0,0,2,2,東京ヤクルトスワローズ,swallows,交流戦,2023-06-15
板東 湧梧,,2.87,4,71,18,3,0,1,3,0,0,3,3,福岡ソフトバンクホークス,hawks,交流戦,2023-06-15
ガンケル,,5.94,1,34,7,2,0,0,1,0,0,3,0,福岡ソフトバンクホークス,hawks,交流戦,2023-06-15
大津 亮介,H,2.95,1,12,3,0,0,2,0,0,0,0,0,福岡ソフトバンクホークス,hawks,交流戦,2023-06-15
甲斐野 央,H,2.45,1,19,4,0,0,2,1,0,0,0,0,福岡ソフトバンクホークス,hawks,交流戦,2023-06-15
津森 宥紀,,3.16,1,23,6,2,1,2,1,0,0,1,1,福岡ソフトバンクホークス,hawks,交流戦,2023-06-15
武田 翔太,勝,6.23,1,22,4,0,0,2,1,0,0,0,0,福岡ソフトバンクホークス,hawks,交流戦,2023-06-15
モイネロ,S,0.76,1,12,4,1,0,1,0,0,0,0,0,福岡ソフトバンクホークス,hawks,交流戦,2023-06-15
柳 裕也,,2.47,9,123,33,5,0,5,2,0,0,1,1,中日ドラゴンズ,dragons,交流戦,2023-06-15
マルティネス,H,0.00,1,18,5,2,0,1,0,0,0,0,0,中日ドラゴンズ,dragons,交流戦,2023-06-15
